,tweet_id,timestamp,rating_numerator,rating_denominator,name,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count
257,833863086058651648,2017-02-21 02:17:06,12,10,Bentley,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,kuvasz,0.494969,True,Great_Pyrenees,0.312632,True,golden_retriever,0.141736,True,14661,2729
258,833826103416520705,2017-02-20 23:50:09,13,10,Charlie,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,Chihuahua,0.438054,True,kelpie,0.149706,True,Pembroke,0.0964805,True,16728,3904
259,833722901757046785,2017-02-20 17:00:04,13,10,Bronte,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,West_Highland_white_terrier,0.918144,True,Maltese_dog,0.0257207,True,Lakeland_terrier,0.0202111,True,22585,3636
260,833479644947025920,2017-02-20 00:53:27,13,10,Poppy,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,golden_retriever,0.727039,True,cocker_spaniel,0.0711398,True,Tibetan_mastiff,0.048694199999999986,True,16258,2357
261,833124694597443584,2017-02-19 01:23:00,12,10,Gidget,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,Cardigan,0.7105229999999999,True,kelpie,0.106102,True,shopping_cart,0.0554755,False,22133,5513
262,832998151111966721,2017-02-18 17:00:10,13,10,Rhino,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,boxer,0.539036,True,French_bulldog,0.317617,True,bull_mastiff,0.0939285,True,14549,2522
263,832769181346996225,2017-02-18 01:50:19,12,10,None,https://pbs.twimg.com/media/C46UmzSVMAAqBug.jpg,jersey,0.895698,False,sweatshirt,0.0890854,False,poncho,0.00297522,False,0,43
264,832757312314028032,2017-02-18 01:03:09,13,10,Willow,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,Cardigan,0.160888,True,Staffordshire_bullterrier,0.159441,True,Boston_bull,0.154368,True,18423,4127
265,832636094638288896,2017-02-17 17:01:29,12,10,Orion,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,Eskimo_dog,0.5250319999999999,True,Siberian_husky,0.252238,True,malamute,0.216839,True,17379,3220
266,832397543355072512,2017-02-17 01:13:34,12,10,Eevee,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,Pekinese,0.988916,True,Brabancon_griffon,0.0016768,True,Siamese_cat,0.00112589,False,13126,2548
267,832369877331693569,2017-02-16 23:23:38,11,10,Charlie,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,kelpie,0.50469,True,German_short-haired_pointer,0.105208,True,Staffordshire_bullterrier,0.0543385,True,18792,3652
268,832273440279240704,2017-02-16 17:00:25,14,10,Smiley,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,Pembroke,0.134081,True,ice_bear,0.0519278,False,pug,0.0443109,True,12385,2673
269,832215726631055365,2017-02-16 13:11:05,13,10,Moreton,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,Afghan_hound,0.274637,True,borzoi,0.142204,True,doormat,0.109677,False,0,10723
270,832040443403784192,2017-02-16 01:34:34,12,10,Klein,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,miniature_pinscher,0.796313,True,Chihuahua,0.15541300000000002,True,Staffordshire_bullterrier,0.0309433,True,0,11131
271,832032802820481025,2017-02-16 01:04:13,12,10,Miguel,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,whippet,0.601712,True,Ibizan_hound,0.152662,True,Italian_greyhound,0.135055,True,13887,4746
272,831939777352105988,2017-02-15 18:54:34,12,10,Emanuel,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,Pomeranian,0.153862,True,marmot,0.0912339,False,grey_fox,0.0906441,False,26404,7031
273,831911600680497154,2017-02-15 17:02:36,14,10,Kuyu,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,bloodhound,0.777562,True,Great_Dane,0.0474176,True,Leonberg,0.0179431,True,30380,7458
274,831670449226514432,2017-02-15 01:04:21,13,10,Daisy,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,Pembroke,0.6248020000000001,True,Cardigan,0.362861,True,Appenzeller,0.00392621,True,11469,2059
275,831650051525054464,2017-02-14 23:43:18,13,10,None,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,Eskimo_dog,0.530416,True,Siberian_husky,0.180335,True,Norwegian_elkhound,0.104314,True,7908,2243
276,831552930092285952,2017-02-14 17:17:22,13,10,Dutch,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,Chihuahua,0.257415,True,Pembroke,0.161442,True,French_bulldog,0.0921429,True,9872,2632
277,831322785565769729,2017-02-14 02:02:51,12,10,Pete,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,Old_English_sheepdog,0.999715,True,Tibetan_terrier,4.62967e-05,True,guinea_pig,4.118430000000001e-05,False,10042,1744
278,831315979191906304,2017-02-14 01:35:49,13,10,None,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,briard,0.982755,True,soft-coated_wheaten_terrier,0.00908435,True,Bouvier_des_Flandres,0.0046928,True,7117,1264
279,831309418084069378,2017-02-14 01:09:44,12,10,Scooter,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,Doberman,0.369389,True,kelpie,0.132449,True,Labrador_retriever,0.0747273,True,12819,2786
280,831262627380748289,2017-02-13 22:03:49,12,10,Tucker,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,cocker_spaniel,0.26332300000000003,True,Brittany_spaniel,0.20055,True,doormat,0.193414,False,13066,2350
281,830956169170665475,2017-02-13 01:46:03,12,10,Reggie,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,kuvasz,0.451516,True,golden_retriever,0.317196,True,English_setter,0.132759,True,8735,1735
282,830583320585068544,2017-02-12 01:04:29,13,10,Lilly,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,Labrador_retriever,0.908703,True,seat_belt,0.0570909,False,pug,0.0119335,True,73397,19297
283,830097400375152640,2017-02-10 16:53:37,13,10,Samson,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,toy_poodle,0.442713,True,Pomeranian,0.142073,True,Pekinese,0.125745,True,10804,3455
284,829878982036299777,2017-02-10 02:25:42,12,10,Loki,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,golden_retriever,0.6173890000000001,True,Labrador_retriever,0.33705300000000005,True,tennis_ball,0.00855442,False,0,5757
285,829861396166877184,2017-02-10 01:15:49,12,10,Mia,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,Border_terrier,0.394486,True,Staffordshire_bullterrier,0.376574,True,American_Staffordshire_terrier,0.0312916,True,13441,2243
286,829501995190984704,2017-02-09 01:27:41,12,10,Leo,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,French_bulldog,0.950851,True,Pekinese,0.0151996,True,pug,0.0110936,True,34913,12224
287,829449946868879360,2017-02-08 22:00:52,11,10,None,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,Labrador_retriever,0.315163,True,golden_retriever,0.15321,True,Pekinese,0.13279100000000002,True,11519,2329
288,829374341691346946,2017-02-08 17:00:26,13,10,Astrid,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,Staffordshire_bullterrier,0.757547,True,American_Staffordshire_terrier,0.14995,True,Chesapeake_Bay_retriever,0.0475227,True,38074,10706
289,829141528400556032,2017-02-08 01:35:19,12,10,Malcolm,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,golden_retriever,0.57314,True,cocker_spaniel,0.111159,True,gibbon,0.0941269,False,26952,8530
290,829011960981237760,2017-02-07 17:00:28,13,10,Dexter,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,boxer,0.312221,True,dalmatian,0.24404,True,conch,0.130273,False,58302,18627
291,828770345708580865,2017-02-07 01:00:22,13,10,Alfie,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,seat_belt,0.765979,False,Chesapeake_Bay_retriever,0.0338986,True,polecat,0.0272516,False,28085,6746
292,828708714936930305,2017-02-06 20:55:28,10,10,Fiona,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,hippopotamus,0.942911,False,Mexican_hairless,0.00838837,True,ice_lolly,0.00620647,False,40241,12882
293,828650029636317184,2017-02-06 17:02:17,14,10,one,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,golden_retriever,0.649209,True,Chesapeake_Bay_retriever,0.19856,True,vizsla,0.0561999,True,10467,1544
294,828409743546925057,2017-02-06 01:07:28,12,10,Mutt,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,teddy,0.908457,False,toy_poodle,0.0180398,True,standard_poodle,0.0126671,True,6898,1305
295,828408677031882754,2017-02-06 01:03:14,12,10,Bear,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,Weimaraner,0.13303299999999998,True,Chesapeake_Bay_retriever,0.092227,True,American_Staffordshire_terrier,0.0650945,True,8398,1477
296,828381636999917570,2017-02-05 23:15:47,14,10,Doobert,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,Bedlington_terrier,0.392535,True,Labrador_retriever,0.0890217,True,clumber,0.0817998,True,13864,2554
297,828376505180889089,2017-02-05 22:55:23,13,10,Beebop,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,American_Staffordshire_terrier,0.5230859999999999,True,Staffordshire_bullterrier,0.186168,True,Chihuahua,0.0420894,True,8112,1216
298,828372645993398273,2017-02-05 22:40:03,12,10,Alexander,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,malamute,0.663047,True,Eskimo_dog,0.207779,True,Tibetan_mastiff,0.040948800000000014,True,13756,3344
299,828046555563323392,2017-02-05 01:04:17,13,10,Sailer,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,patio,0.272972,False,window_screen,0.131295,False,boathouse,0.0463925,False,12923,3260
300,828011680017821696,2017-02-04 22:45:42,11,10,Brutus,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,American_Staffordshire_terrier,0.936662,True,Staffordshire_bullterrier,0.0329991,True,bull_mastiff,0.0171834,True,11411,2451
301,827933404142436356,2017-02-04 17:34:40,12,10,Kona,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,German_shepherd,0.8061149999999999,True,Tibetan_mastiff,0.104831,True,kelpie,0.0381482,True,22180,5987
302,827653905312006145,2017-02-03 23:04:02,12,10,Boots,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,collie,0.285555,True,Border_collie,0.217306,True,Saint_Bernard,0.143245,True,16983,3433
303,827600520311402496,2017-02-03 19:31:54,13,10,Tucker,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,Pembroke,0.32563800000000004,True,golden_retriever,0.317235,True,Labrador_retriever,0.116087,True,8143,1082
304,827324948884643840,2017-02-03 01:16:53,12,10,Ralphie,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,golden_retriever,0.352486,True,toy_poodle,0.178884,True,Labrador_retriever,0.08416439999999999,True,17523,3510
305,827199976799354881,2017-02-02 17:00:17,13,10,Charlie,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,Great_Dane,0.8696809999999999,True,American_Staffordshire_terrier,0.0266582,True,boxer,0.0198661,True,11659,2579
306,826958653328592898,2017-02-02 01:01:21,12,10,Loki,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,golden_retriever,0.6173890000000001,True,Labrador_retriever,0.33705300000000005,True,tennis_ball,0.00855442,False,23767,5757
307,826848821049180160,2017-02-01 17:44:55,13,10,Cupid,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,Great_Pyrenees,0.858764,True,golden_retriever,0.0235257,True,Pekinese,0.017103900000000002,True,40325,11878
308,826598365270007810,2017-02-01 01:09:42,13,10,Pawnd,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,French_bulldog,0.628119,True,Siamese_cat,0.117397,False,cougar,0.08276489999999999,False,11117,2709
309,826476773533745153,2017-01-31 17:06:32,12,10,Pilot,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,German_shepherd,0.7418600000000001,True,Tibetan_mastiff,0.122812,True,kelpie,0.10046,True,20275,4821
310,826240494070030336,2017-01-31 01:27:39,11,10,None,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,French_bulldog,0.903048,True,pug,0.0962421,True,Boston_bull,0.000234364,True,14614,2965
311,826204788643753985,2017-01-30 23:05:46,13,10,None,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,Labrador_retriever,0.782058,True,golden_retriever,0.156581,True,soft-coated_wheaten_terrier,0.00727512,True,5361,1075
312,826115272272650244,2017-01-30 17:10:04,13,10,Ike,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,tennis_ball,0.997071,False,golden_retriever,0.00233085,True,kuvasz,0.000283472,True,17299,3599
313,825876512159186944,2017-01-30 01:21:19,11,10,Mo,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,shopping_cart,0.995941,False,shopping_basket,0.00405697,False,mousetrap,8.83283e-07,False,11525,2146
314,825829644528148480,2017-01-29 22:15:05,12,10,Toby,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,Great_Pyrenees,0.8534069999999999,True,golden_retriever,0.0535313,True,English_setter,0.045829900000000014,True,14025,2848
315,825535076884762624,2017-01-29 02:44:34,14,10,None,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,Rottweiler,0.681495,True,Tibetan_mastiff,0.14794000000000002,True,black-and-tan_coonhound,0.0245252,True,56413,19669
316,825147591692263424,2017-01-28 01:04:51,13,10,Sweet,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,Pekinese,0.354823,True,Pomeranian,0.24539,True,toy_poodle,0.136545,True,20181,5244
317,825026590719483904,2017-01-27 17:04:02,12,10,Pablo,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,Eskimo_dog,0.524454,True,Siberian_husky,0.467678,True,malamute,0.00497584,True,7020,1483
318,824796380199809024,2017-01-27 01:49:15,11,10,Bailey,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,gas_pump,0.676439,False,harvester,0.049995300000000006,False,swing,0.0446596,False,0,6288
319,824775126675836928,2017-01-27 00:24:48,12,10,Scooter,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,Border_terrier,0.610499,True,malinois,0.0902912,True,Airedale,0.0686247,True,16508,4069
320,824663926340194305,2017-01-26 17:02:56,13,10,Wilson,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,English_setter,0.526488,True,golden_retriever,0.402815,True,Irish_setter,0.034417800000000005,True,11113,1993
321,824325613288833024,2017-01-25 18:38:36,13,10,None,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,Pembroke,0.990793,True,Cardigan,0.00891939,True,basenji,0.000262264,True,12999,11848
322,824297048279236611,2017-01-25 16:45:05,11,10,Nala,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,teddy,0.58823,False,jigsaw_puzzle,0.0289096,False,doormat,0.0222507,False,16625,4463
323,823939628516474880,2017-01-24 17:04:50,12,10,Cash,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,schipperke,0.23407600000000006,True,curly-coated_retriever,0.193093,True,Labrador_retriever,0.0951966,True,11755,3123
324,823699002998870016,2017-01-24 01:08:40,12,10,Winston,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,cairn,0.203999,True,snorkel,0.17189300000000002,False,Norfolk_terrier,0.107543,True,13826,2772
325,823581115634085888,2017-01-23 17:20:14,11,10,Crawford,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,dingo,0.280949,False,German_shepherd,0.194044,True,Pembroke,0.120051,True,14376,3031
326,823322678127919110,2017-01-23 00:13:17,11,10,Wyatt,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,cowboy_boot,0.990253,False,Chihuahua,0.00183635,True,papillon,0.0012739,True,17437,4637
327,823269594223824897,2017-01-22 20:42:21,11,10,None,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,Samoyed,0.585441,True,Pomeranian,0.193654,True,Arctic_fox,0.0716476,False,0,11421
328,822975315408461824,2017-01-22 01:12:59,12,10,Albus,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,bathtub,0.331098,False,tub,0.24886,False,Pembroke,0.233162,True,19139,3958
329,822872901745569793,2017-01-21 18:26:02,13,10,None,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,Lakeland_terrier,0.196015,True,Labrador_retriever,0.160329,True,Irish_terrier,0.0691262,True,132810,48265
330,822859134160621569,2017-01-21 17:31:20,12,10,Hobbes,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,malinois,0.332897,True,Chihuahua,0.104116,True,Staffordshire_bullterrier,0.047745,True,14576,2622
331,822647212903690241,2017-01-21 03:29:14,13,10,Paisley,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,Samoyed,0.416769,True,malamute,0.252706,True,kuvasz,0.157028,True,0,7390
332,822610361945911296,2017-01-21 01:02:48,12,10,None,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,cocker_spaniel,0.6644869999999999,True,Norfolk_terrier,0.075089,True,Norwich_terrier,0.0596439,True,16327,3423
333,822489057087389700,2017-01-20 17:00:46,13,10,Paisley,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,Samoyed,0.416769,True,malamute,0.252706,True,kuvasz,0.157028,True,20083,7390
334,822462944365645825,2017-01-20 15:17:01,14,10,Gabe,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,Pomeranian,0.960199,True,Samoyed,0.0230563,True,Maltese_dog,0.00894488,True,31800,17209
335,822244816520155136,2017-01-20 00:50:15,11,10,None,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,Samoyed,0.585441,True,Pomeranian,0.193654,True,Arctic_fox,0.0716476,False,38832,11421
336,821886076407029760,2017-01-19 01:04:45,13,10,Jimison,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,golden_retriever,0.26623800000000003,True,cocker_spaniel,0.223325,True,Irish_setter,0.151631,True,12582,2692
337,821813639212650496,2017-01-18 20:16:54,12,10,Hercules,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,Saint_Bernard,0.995143,True,Cardigan,0.00304359,True,English_springer,0.00104955,True,0,3839
338,821765923262631936,2017-01-18 17:07:18,13,10,Duchess,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,golden_retriever,0.980071,True,Labrador_retriever,0.00875751,True,Saluki,0.00180595,True,9317,1899
339,821522889702862852,2017-01-18 01:01:34,13,10,Harlso,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,Doberman,0.7635390000000001,True,black-and-tan_coonhound,0.136602,True,miniature_pinscher,0.08765389999999999,True,8871,2030
340,821407182352777218,2017-01-17 17:21:47,14,10,Sundance,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,Irish_setter,0.5054960000000001,True,vizsla,0.168747,True,Chesapeake_Bay_retriever,0.111311,True,13075,5053
341,821149554670182400,2017-01-17 00:18:04,12,10,Luca,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,German_shepherd,0.515933,True,malinois,0.203651,True,Irish_setter,0.0910551,True,9718,2320
342,821107785811234820,2017-01-16 21:32:06,11,10,None,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,Pomeranian,0.85659,True,papillon,0.0385365,True,Yorkshire_terrier,0.0331458,True,10645,2487
343,821044531881721856,2017-01-16 17:20:45,12,10,Flash,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,Old_English_sheepdog,0.14802,True,Airedale,0.133534,True,Tibetan_mastiff,0.120903,True,14021,2636
344,820749716845686786,2017-01-15 21:49:15,13,10,Sunny,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,golden_retriever,0.8380120000000001,True,Pekinese,0.0567331,True,Labrador_retriever,0.0239436,True,34984,11525
345,820690176645140481,2017-01-15 17:52:40,15,15,None,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,West_Highland_white_terrier,0.872064,True,kuvasz,0.0595259,True,Samoyed,0.0373996,True,13518,3716
346,820446719150292993,2017-01-15 01:45:15,13,10,Peaches,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,golden_retriever,0.938048,True,kuvasz,0.0251195,True,Labrador_retriever,0.0229773,True,0,2980
347,820314633777061888,2017-01-14 17:00:24,14,10,None,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,Gordon_setter,0.940724,True,black-and-tan_coonhound,0.0420412,True,Rottweiler,0.00941743,True,3706,648
348,820078625395449857,2017-01-14 01:22:35,12,10,None,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,school_bus,0.999833,False,cab,0.000159621,False,crane,1.7998e-06,False,21979,7246
349,819952236453363712,2017-01-13 17:00:21,13,10,Oliver,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,American_Staffordshire_terrier,0.925505,True,Staffordshire_bullterrier,0.0362215,True,Italian_greyhound,0.020411900000000004,True,5927,1369
350,819924195358416896,2017-01-13 15:08:56,11,10,None,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,bathtub,0.100896,False,shower_curtain,0.0918664,False,tub,0.049176300000000006,False,14305,5607
351,819711362133872643,2017-01-13 01:03:12,11,10,Howie,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,acorn_squash,0.8487040000000001,False,toilet_seat,0.0443484,False,toy_poodle,0.0220094,True,14916,3604
352,819588359383371776,2017-01-12 16:54:26,13,10,Jazzy,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,Cardigan,0.5479350000000001,True,basenji,0.116442,True,Shetland_sheepdog,0.101681,True,10606,2271
353,819347104292290561,2017-01-12 00:55:47,12,10,Anna,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,Rottweiler,0.909106,True,black-and-tan_coonhound,0.0441198,True,Doberman,0.0318349,True,8008,1383
354,819227688460238848,2017-01-11 17:01:16,12,10,Finn,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,Border_terrier,0.4824520000000001,True,German_shepherd,0.181082,True,Norwegian_elkhound,0.0652566,True,25652,7733
355,819015337530290176,2017-01-11 02:57:27,14,10,Bo,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,standard_poodle,0.351308,True,toy_poodle,0.271929,True,Tibetan_terrier,0.0947592,True,0,42228
356,819015331746349057,2017-01-11 02:57:26,14,10,Sunny,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,prison,0.907083,False,palace,0.0200891,False,umbrella,0.00784954,False,0,21794
357,819006400881917954,2017-01-11 02:21:57,14,10,Sunny,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,prison,0.907083,False,palace,0.0200891,False,umbrella,0.00784954,False,49960,21794
358,819004803107983360,2017-01-11 02:15:36,14,10,Bo,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,standard_poodle,0.351308,True,toy_poodle,0.271929,True,Tibetan_terrier,0.0947592,True,95450,42228
359,818627210458333184,2017-01-10 01:15:10,13,10,Wafer,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,Labrador_retriever,0.384188,True,beagle,0.255917,True,grocery_store,0.0797995,False,24597,8564
360,818614493328580609,2017-01-10 00:24:38,12,10,Bear,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,Chihuahua,0.450722,True,Border_terrier,0.204177,True,beagle,0.092774,True,10971,2982
361,818588835076603904,2017-01-09 22:42:41,11,10,Chelsea,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,Norwegian_elkhound,0.372202,True,Chesapeake_Bay_retriever,0.13718699999999998,True,malamute,0.07143619999999999,True,0,7126
362,818536468981415936,2017-01-09 19:14:36,11,10,Tom,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,swing,0.999403,False,Welsh_springer_spaniel,6.229489999999999e-05,True,bow,3.04619e-05,False,12127,2873
363,818259473185828864,2017-01-09 00:53:55,12,10,Florence,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,miniature_schnauzer,0.367368,True,toy_poodle,0.112479,True,standard_schnauzer,0.095434,True,12197,2621
364,818145370475810820,2017-01-08 17:20:31,11,10,Autumn,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,golden_retriever,0.621931,True,Labrador_retriever,0.364997,True,redbone,0.00397148,True,13671,3014
365,817827839487737858,2017-01-07 20:18:46,13,10,Buddy,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,cocker_spaniel,0.387608,True,golden_retriever,0.264844,True,Pekinese,0.122123,True,57622,31314
366,817777686764523521,2017-01-07 16:59:28,13,10,Dido,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,curly-coated_retriever,0.733256,True,flat-coated_retriever,0.214145,True,Irish_water_spaniel,0.029769,True,11901,3084
367,817536400337801217,2017-01-07 01:00:41,12,10,Eugene,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,pug,0.971358,True,French_bulldog,0.0285185,True,Boston_bull,8.596979999999999e-05,True,13105,3505
368,817423860136083457,2017-01-06 17:33:29,13,10,Ken,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,ice_bear,0.3362,False,Samoyed,0.201358,True,Eskimo_dog,0.186789,True,38260,17504
369,817415592588222464,2017-01-06 17:00:38,11,10,Strudel,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,Doberman,0.806163,True,black-and-tan_coonhound,0.0973859,True,miniature_pinscher,0.0859928,True,6267,1131
370,817181837579653120,2017-01-06 01:31:47,13,10,None,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,Tibetan_mastiff,0.506312,True,Tibetan_terrier,0.29569,True,otterhound,0.0362507,True,0,9907
371,817171292965273600,2017-01-06 00:49:53,13,10,Tebow,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,golden_retriever,0.295483,True,Irish_setter,0.144431,True,Chesapeake_Bay_retriever,0.07787899999999999,True,9690,2326
372,817120970343411712,2017-01-05 21:29:55,13,10,None,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,Saluki,0.568809,True,Afghan_hound,0.229352,True,golden_retriever,0.15713,True,13367,3011
373,817056546584727552,2017-01-05 17:13:55,11,10,Chloe,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,kelpie,0.8644149999999999,True,French_bulldog,0.0974556,True,German_shepherd,0.00852587,True,9517,1927
374,816829038950027264,2017-01-05 02:09:53,12,10,Betty,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,dishwasher,0.700466,False,golden_retriever,0.245773,True,chow,0.0390117,True,0,5496
